,playerName,playerNameTrue,Pos,GP,TRB,AST,STL,BLK,PTS
1146,Greg Anthony,Greg Anthony,PG,82.0,1.7,3.8,0.7,0.1,5.5
1147,Dale Davis,Dale Davis,PF,64.0,6.4,0.5,0.4,1.2,6.2
1148,Rich King,Rich King,C,40.0,1.2,0.3,0.1,0.1,2.2
1149,Anthony Avent,Anthony Avent,PF,82.0,6.2,1.1,0.7,0.9,9.8
1150,Chris Gatling,Chris Gatling,PF,54.0,3.4,0.3,0.6,0.7,5.7
1151,Victor Alexander,Victor Alexander,C,80.0,4.2,0.4,0.6,0.8,7.4
1152,Kevin Brooks,Kevin Brooks,SF,37.0,1.1,0.3,0.2,0.1,2.8
1153,LaBradford Smith,LaBradford Smith,SG,48.0,1.7,2.1,0.9,0.0,5.1
1154,John Turner,John Turner,SF,42.0,1.9,0.3,0.1,0.1,2.8
1155,Eric Murdock,Eric Murdock,PG,50.0,1.1,1.8,0.6,0.1,4.1
1156,LeRon Ellis,LeRon Ellis,C,29.0,0.8,0.0,0.2,0.3,1.5
1157,Stanley Roberts,Stanley Roberts,C,55.0,6.1,0.7,0.4,1.5,10.4
1158,Rick Fox,Rick Fox,SF,81.0,2.7,1.6,1.0,0.4,8.0
1159,Mark Randall,Mark Randall,PF,54.0,1.3,0.6,0.2,0.1,3.2
1160,Pete Chilcutt,Pete Chilcutt,PF,69.0,2.7,0.6,0.5,0.2,3.6
1161,Kevin Lynch,Kevin Lynch,SG,55.0,1.5,1.5,0.7,0.2,4.1
1162,Rodney Monroe,Rodney Monroe,SG,38.0,0.9,0.7,0.3,0.1,3.4
1163,Randy Brown,Randy Brown,PG,56.0,1.2,1.1,0.6,0.2,3.4
1164,Chad Gallagher,Chad Gallagher,C,2.0,0.0,0.0,0.0,0.0,3.0
1165,Donald Hodge,Donald Hodge,PF,51.0,5.4,0.8,0.5,0.5,8.4
1166,Myron Brown,Myron Brown,PG,4.0,0.8,1.5,0.3,0.0,2.3
1167,Mike Iuzzolino,Mike Iuzzolino,PG,52.0,1.9,3.7,0.6,0.0,9.3
1168,Chris Corchiani,Chris Corchiani,PG,51.0,1.5,2.8,0.9,0.0,5.0
1169,Elliot Perry,Elliot Perry,PG,50.0,0.8,1.6,0.7,0.1,2.5
1170,Jimmy Oliver,Jimmy Oliver,SG,27.0,1.0,0.7,0.3,0.1,3.6
1171,Doug Overton,Doug Overton,PG,45.0,2.4,3.5,0.7,0.1,8.1
1172,Sean Green,Sean Green,SG,35.0,1.2,0.6,0.4,0.2,4.0
1173,Lamont Strothers,Lamont Strothers,SG,4.0,0.3,0.3,0.3,0.3,2.5
1174,Bobby Phills,Bobby Phills,SG,10.0,0.8,0.4,0.3,0.1,3.1
1175,Richard Dumas,Richard Dumas,SF,48.0,4.6,1.3,1.8,0.8,15.8
1176,Isaac Austin,Isaac Austin,C,31.0,1.1,0.2,0.1,0.1,2.0
1177,Greg Sutton,Greg Sutton,PG,67.0,0.7,1.4,0.4,0.1,3.7
1178,Derrick Coleman,Derrick Coleman,PF,74.0,10.3,2.2,1.0,1.3,18.4
1179,Gary Payton,Gary Payton,PG,82.0,3.0,6.4,2.0,0.2,7.2
1180,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,PG,67.0,1.8,3.1,0.8,0.1,14.1
1181,Dennis Scott,Dennis Scott,SG,82.0,2.9,1.6,0.8,0.3,15.7
1182,Kendall Gill,Kendall Gill,SG,82.0,3.2,3.7,1.3,0.5,11.0
1183,Felton Spencer,Felton Spencer,C,81.0,7.9,0.3,0.6,1.5,7.1
1184,Lionel Simmons,Lionel Simmons,SF,79.0,8.8,4.0,1.4,1.1,18.0
1185,Bo Kimble,Bo Kimble,SG,62.0,1.9,1.2,0.5,0.1,6.9
1186,Willie Burton,Willie Burton,SF,76.0,3.4,1.4,0.9,0.3,12.0
1187,Rumeal Robinson,Rumeal Robinson,PG,47.0,1.5,2.8,0.7,0.2,5.6
1188,Tyrone Hill,Tyrone Hill,PF,74.0,5.2,0.3,0.4,0.4,5.3
1189,Alec Kessler,Alec Kessler,C,78.0,4.3,0.4,0.2,0.3,6.2
1190,Loy Vaught,Loy Vaught,PF,73.0,4.8,0.5,0.3,0.3,5.5
1191,Travis Mays,Travis Mays,PG,64.0,2.8,4.0,1.3,0.2,14.3
1192,Dave Jamerson,Dave Jamerson,SG,37.0,0.8,0.7,0.2,0.0,3.1
1193,Terry Mills,Terry Mills,PF,55.0,4.2,0.6,0.6,0.5,5.7
1194,Jerrod Mustaf,Jerrod Mustaf,PF,62.0,2.7,0.6,0.2,0.2,4.3
1195,Duane Causwell,Duane Causwell,C,76.0,5.1,0.9,0.6,1.9,6.9
1196,Dee Brown,Dee Brown,PG,82.0,2.2,4.2,1.0,0.2,8.7
1197,Gerald Glass,Gerald Glass,SF,51.0,2.0,0.8,0.5,0.2,6.9
1198,Jayson Williams,Jayson Williams,PF,52.0,2.1,0.3,0.2,0.1,3.5
1199,Tate George,Tate George,PG,56.0,0.8,1.9,0.4,0.1,3.4
1200,Anthony Bonner,Anthony Bonner,PF,34.0,4.7,1.4,1.1,0.1,7.4
1201,Dwayne Schintzius,Dwayne Schintzius,C,42.0,2.9,0.4,0.0,0.7,3.8
1202,Alaa Abdelnaby,Alaa Abdelnaby,PF,43.0,2.1,0.3,0.1,0.3,3.1
1203,Lance Blanks,Lance Blanks,SG,38.0,0.5,0.7,0.2,0.1,1.7
1204,Elden Campbell,Elden Campbell,PF,52.0,1.8,0.2,0.2,0.7,2.8
1205,Les Jepsen,Les Jepsen,C,21.0,1.8,0.0,0.0,0.1,1.3
1206,Carl Herrera,Carl Herrera,PF,43.0,2.3,0.6,0.4,0.6,4.4
1207,Negele Knight,Negele Knight,PG,64.0,1.1,3.0,0.3,0.1,5.3
1208,Brian Oliver,Brian Oliver,SG,73.0,1.1,1.2,0.5,0.1,3.8
1209,Walter Palmer,Walter Palmer,C,28.0,0.8,0.2,0.1,0.1,1.4
1210,Kevin Pritchard,Kevin Pritchard,PG,62.0,1.0,1.3,0.5,0.1,3.9
1211,Greg Foster,Greg Foster,PF,54.0,2.8,0.7,0.2,0.4,4.4
1212,Trevor Wilson,Trevor Wilson,PF,25.0,1.6,0.4,0.2,0.0,2.2
1213,A.J. English,A.J. English,SG,70.0,2.1,2.5,0.4,0.2,8.8
1214,Jud Buechler,Jud Buechler,SF,74.0,1.9,0.7,0.4,0.2,3.1
1215,Steve Scheffler,Steve Scheffler,C,39.0,1.2,0.2,0.2,0.1,1.5
1216,Bimbo Coles,Bimbo Coles,PG,82.0,1.9,2.8,0.8,0.1,4.9
1217,Steve Bardo,Steve Bardo,SG,1.0,1.0,0.0,0.0,0.0,0.0
1218,Marcus Liberty,Marcus Liberty,SF,76.0,2.9,0.8,0.6,0.3,6.7
1219,Tony Massenburg,Tony Massenburg,PF,35.0,1.7,0.1,0.1,0.3,2.3
1220,Steve Henson,Steve Henson,PG,68.0,0.8,1.9,0.5,0.0,3.1
1221,Antonio Davis,Antonio Davis,PF,81.0,6.2,0.7,0.6,1.0,7.7
1222,Kenny Williams,Kenny Williams,PF,75.0,1.7,0.4,0.1,0.4,2.9
1223,Derek Strong,Derek Strong,PF,1.0,5.0,1.0,0.0,0.0,3.0
1224,Cedric Ceballos,Cedric Ceballos,SF,63.0,2.4,0.6,0.3,0.1,8.2
1225,Miloš Babić,Miloš Babić,PF,12.0,0.8,0.3,0.1,0.1,1.6
1226,Tony Smith,Tony Smith,SG,64.0,1.1,2.1,0.4,0.2,3.7
1227,Sean Higgins,Sean Higgins,SF,50.0,1.3,0.7,0.2,0.0,4.5
1228,Pervis Ellison,Pervis Ellison,C,34.0,5.8,1.9,0.5,1.7,8.0
1229,Danny Ferry,Danny Ferry,PF,81.0,3.5,1.8,0.5,0.3,8.6
1230,Sean Elliott,Sean Elliott,SF,81.0,3.7,1.9,0.6,0.2,10.0
1231,Glen Rice,Glen Rice,SF,77.0,4.6,1.8,0.9,0.4,13.6
1232,J.R. Reid,J.R. Reid,C,82.0,8.4,1.2,1.1,0.7,11.1
1233,Stacey King,Stacey King,PF,82.0,4.7,1.1,0.5,0.7,8.9
1234,George McCloud,George McCloud,SF,44.0,1.0,1.0,0.4,0.1,2.7
1235,Randy White,Randy White,PF,55.0,3.1,0.4,0.4,0.1,4.3
1236,Tom Hammonds,Tom Hammonds,PF,61.0,2.8,0.8,0.2,0.2,5.3
1237,Pooh Richardson,Pooh Richardson,PG,82.0,2.6,6.8,1.6,0.3,11.4
1238,Nick Anderson,Nick Anderson,SG,81.0,3.9,1.5,0.9,0.4,11.5
1239,Mookie Blaylock,Mookie Blaylock,PG,50.0,2.8,4.2,1.6,0.3,10.1
1240,Michael Smith,Michael Smith,PF,65.0,1.5,1.2,0.1,0.0,5.0
1241,Tim Hardaway,Tim Hardaway,PG,79.0,3.9,8.7,2.1,0.2,14.7
1242,Todd Lichti,Todd Lichti,SG,79.0,1.9,1.5,0.7,0.2,8.0
1243,Dana Barros,Dana Barros,PG,81.0,1.6,2.5,0.7,0.0,9.7
1244,Shawn Kemp,Shawn Kemp,PF,81.0,4.3,0.3,0.6,0.9,6.5
1245,B.J. Armstrong,B.J. Armstrong,PG,81.0,1.3,2.5,0.6,0.1,5.6
1246,Kenny Payne,Kenny Payne,SF,35.0,0.7,0.3,0.2,0.2,3.3
1247,Jeff Sanders,Jeff Sanders,PF,31.0,1.3,0.3,0.1,0.1,0.9
1248,Blue Edwards,Blue Edwards,SF,82.0,3.1,1.8,0.9,0.4,8.9
1249,Byron Irvin,Byron Irvin,SG,50.0,1.5,0.9,0.6,0.0,5.2
1250,Roy Marble,Roy Marble,SG,24.0,1.0,0.5,0.3,0.0,2.1
1251,Anthony Cook,Anthony Cook,PF,58.0,5.6,0.4,0.6,1.2,5.3
1252,John Morton,John Morton,SG,37.0,0.9,1.8,0.5,0.1,3.9
1253,Kenny Battle,Kenny Battle,SG,59.0,2.1,0.6,0.6,0.2,4.1
1254,Sherman Douglas,Sherman Douglas,PG,81.0,2.5,7.6,1.8,0.1,14.3
1255,Dyron Nix,Dyron Nix,SF,20.0,1.3,0.3,0.2,0.1,2.0
1256,Frank Kornet,Frank Kornet,PF,57.0,1.2,0.4,0.2,0.1,2.0
1257,Jeff Martin,Jeff Martin,SG,69.0,2.3,0.6,0.6,0.2,6.3
1258,Stanley Brundy,Stanley Brundy,SF,16.0,1.6,0.2,0.4,0.3,2.3
1259,Jay Edwards,Jay Edwards,SG,4.0,0.5,1.0,0.3,0.0,1.8
1260,Gary Leonard,Gary Leonard,C,22.0,1.2,0.0,0.1,0.4,1.5
1261,Pat Durham,Pat Durham,SF,5.0,2.8,0.8,0.2,0.2,4.2
1262,Clifford Robinson,Clifford Robinson,PF,82.0,3.8,0.9,0.6,0.6,9.1
1263,Michael Ansley,Michael Ansley,SF,72.0,5.0,0.6,0.3,0.2,8.7
1264,Doug West,Doug West,SG,52.0,1.3,0.3,0.2,0.1,2.6
1265,Ed Horton,Ed Horton,PF,45.0,2.4,0.4,0.2,0.1,4.5
1266,Doug Roth,Doug Roth,C,42.0,2.9,0.5,0.2,0.3,1.9
1267,Chucky Brown,Chucky Brown,SF,75.0,3.1,0.7,0.4,0.3,7.3
1268,Scott Haffner,Scott Haffner,PG,43.0,1.2,1.9,0.3,0.0,4.6
1269,Ricky Blanton,Ricky Blanton,SF,2.0,1.5,0.5,1.0,0.0,3.0
1270,Haywoode Workman,Haywoode Workman,PG,6.0,0.5,0.3,0.5,0.0,1.0
1271,Brian Quinnett,Brian Quinnett,SG,31.0,0.9,0.4,0.1,0.1,1.3
1272,Mike Morrison,Mike Morrison,SG,36.0,0.6,0.3,0.1,0.0,2.0
1273,Greg Grant,Greg Grant,PG,67.0,0.9,2.5,0.5,0.0,3.1
1274,Danny Manning,Danny Manning,PF,26.0,6.6,3.1,1.7,1.0,16.7
1275,Rik Smits,Rik Smits,C,82.0,6.1,0.9,0.5,1.8,11.7
1276,Charles Smith,Charles Smith,PF,71.0,6.5,1.5,1.0,1.3,16.3
1277,Chris Morris,Chris Morris,SF,76.0,5.2,1.6,1.3,0.8,14.1
1278,Mitch Richmond,Mitch Richmond,SG,79.0,5.9,4.2,1.0,0.2,22.0
1279,Hersey Hawkins,Hersey Hawkins,SG,79.0,2.8,3.0,1.5,0.5,15.1
1280,Tim Perry,Tim Perry,C,62.0,2.1,0.3,0.3,0.5,4.1
1281,Rex Chapman,Rex Chapman,SG,75.0,2.5,2.3,0.9,0.3,16.9
1282,Rony Seikaly,Rony Seikaly,C,78.0,7.0,0.7,0.6,1.2,10.9
1283,Willie Anderson,Willie Anderson,SF,81.0,5.1,4.6,1.9,0.8,18.6
1284,Will Perdue,Will Perdue,C,30.0,1.5,0.4,0.1,0.2,2.2
1285,Harvey Grant,Harvey Grant,PF,71.0,2.3,1.1,0.5,0.4,5.6
1286,Jeff Grayer,Jeff Grayer,SG,11.0,3.2,2.0,0.9,0.1,7.4
1287,Dan Majerle,Dan Majerle,SG,54.0,3.9,2.4,1.2,0.3,8.6
1288,Gary Grant,Gary Grant,PG,71.0,3.4,7.1,2.0,0.1,11.9
1289,Derrick Chievous,Derrick Chievous,SF,81.0,3.2,1.0,0.6,0.1,9.3
1290,Eric Leckner,Eric Leckner,C,75.0,2.7,0.2,0.1,0.3,4.3
1291,Ricky Berry,Ricky Berry,SG,64.0,3.1,1.3,0.6,0.3,11.0
1292,Rod Strickland,Rod Strickland,PG,81.0,2.0,3.9,1.2,0.0,8.9
1293,Kevin Edwards,Kevin Edwards,SG,79.0,3.3,4.4,1.8,0.3,13.8
1294,Mark Bryant,Mark Bryant,PF,56.0,3.2,0.6,0.4,0.1,5.0
1295,Randolph Keys,Randolph Keys,SF,42.0,1.3,0.5,0.3,0.1,4.0
1296,Jerome Lane,Jerome Lane,PF,54.0,3.7,1.1,0.4,0.1,4.8
1297,Brian Shaw,Brian Shaw,SG,82.0,4.6,5.8,1.0,0.3,8.6
1298,David Rivers,David Rivers,PG,47.0,0.9,2.3,0.5,0.2,2.9
1299,Rolando Ferreira,Rolando Ferreira,C,12.0,1.1,0.1,0.0,0.1,0.8
1300,Shelton Jones,Shelton Jones,SF,51.0,2.2,0.8,0.4,0.3,4.8
1301,Andrew Lang,Andrew Lang,C,62.0,2.4,0.1,0.3,0.8,2.6
1302,Vinny Del Negro,Vinny Del Negro,SG,80.0,2.1,2.6,0.8,0.2,7.1
1303,Fennis Dembo,Fennis Dembo,SF,31.0,0.7,0.2,0.0,0.0,1.2
1304,Everette Stephens,Everette Stephens,PG,35.0,0.7,1.1,0.3,0.1,1.9
1305,Charles Shackleford,Charles Shackleford,C,60.0,2.6,0.4,0.3,0.3,3.1
1306,Grant Long,Grant Long,PF,82.0,6.7,1.8,1.5,0.6,11.9
1307,Tom Tolbert,Tom Tolbert,SF,14.0,1.5,0.5,0.1,0.3,2.9
1308,Sylvester Gray,Sylvester Gray,SF,55.0,5.2,2.1,0.7,0.5,8.0
1309,Ledell Eackles,Ledell Eackles,SG,80.0,2.3,1.5,0.5,0.1,11.5
1310,Greg Butler,Greg Butler,C,33.0,0.8,0.1,0.0,0.1,1.7
1311,Dean Garrett,Dean Garrett,C,68.0,7.3,0.6,0.6,1.4,8.0
1312,Tito Horford,Tito Horford,C,25.0,0.9,0.1,0.0,0.3,1.7
1313,Orlando Graham,Orlando Graham,PF,7.0,1.6,0.0,0.0,0.0,1.1
1314,Keith Smart,Keith Smart,PG,2.0,0.5,1.0,0.0,0.0,1.0
1315,Todd Mitchell,Todd Mitchell,SF,24.0,2.1,0.9,0.7,0.1,5.1
1316,Anthony Taylor,Anthony Taylor,PG,21.0,1.6,2.0,1.0,0.2,6.9
1317,Tom Garrick,Tom Garrick,SG,71.0,2.2,3.4,1.1,0.1,6.4
1318,Morlon Wiley,Morlon Wiley,PG,51.0,0.9,1.5,0.5,0.1,2.2
1319,Vernon Maxwell,Vernon Maxwell,SG,79.0,2.6,3.8,1.1,0.1,11.7
1320,Micheal Williams,Micheal Williams,PG,49.0,0.6,1.4,0.3,0.1,2.6
1321,Steve Kerr,Steve Kerr,PG,26.0,0.7,0.9,0.3,0.0,2.1
1322,Rob Lock,Rob Lock,PF,20.0,1.6,0.2,0.2,0.2,1.5
1323,Anthony Mason,Anthony Mason,PF,21.0,1.6,0.3,0.1,0.1,1.8
1324,Barry Sumpter,Barry Sumpter,PF,1.0,0.0,0.0,0.0,0.0,0.0
1325,Nate Johnston,Nate Johnston,PF-SF,21.0,1.1,0.0,0.1,0.4,2.2
1326,Armen Gilliam,Armen Gilliam,PF,55.0,7.9,1.3,1.1,0.5,14.8
1327,Dennis Hopson,Dennis Hopson,SG,61.0,2.3,1.9,0.9,0.4,9.6
1328,Reggie Williams,Reggie Williams,SF,35.0,3.4,1.7,0.8,0.6,10.4
1329,Scottie Pippen,Scottie Pippen,SF,79.0,3.8,2.1,1.2,0.7,7.9
1330,Kenny Smith,Kenny Smith,PG,61.0,2.3,7.1,1.5,0.1,13.8
1331,Kevin Johnson,Kevin Johnson,PG,80.0,2.4,5.5,1.3,0.3,9.2
1332,Olden Polynice,Olden Polynice,C,82.0,4.0,0.4,0.4,0.3,4.1
1333,Derrick McKey,Derrick McKey,SF,82.0,4.0,1.3,0.9,0.8,8.5
1334,Horace Grant,Horace Grant,PF,81.0,5.5,1.1,0.6,0.7,7.7
1335,Reggie Miller,Reggie Miller,SG,82.0,2.3,1.6,0.6,0.2,10.0
1336,Muggsy Bogues,Muggsy Bogues,PG,79.0,1.7,5.1,1.6,0.0,5.0
1337,Joe Wolf,Joe Wolf,C,42.0,4.5,2.3,0.9,0.4,7.6
1338,Tellis Frank,Tellis Frank,PF,78.0,4.2,1.4,0.7,0.3,8.1
1339,José Ortiz,José Ortiz,PF,51.0,1.1,0.2,0.2,0.1,2.8
1340,Chris Welp,Chris Welp,C,10.0,2.4,0.5,0.5,0.5,4.8
1341,Ronnie Murphy,Ronnie Murphy,SF,18.0,0.6,0.3,0.3,0.1,2.0
1342,Mark Jackson,Mark Jackson,PG,82.0,4.8,10.6,2.5,0.1,13.6
1343,Ken Norman,Ken Norman,SF,66.0,4.0,1.2,0.7,0.5,8.6
1344,Jim Farmer,Jim Farmer,SG,30.0,0.6,0.5,0.1,0.0,2.0
1345,Dallas Comegys,Dallas Comegys,PF,75.0,2.9,0.9,0.5,0.9,5.6
1346,Reggie Lewis,Reggie Lewis,SG,49.0,1.3,0.5,0.3,0.3,4.5
1347,Greg Anderson,Greg Anderson,PF,82.0,6.3,1.0,0.7,1.5,11.7
1348,Ron Moore,Ron Moore,C,14.0,0.6,0.1,0.4,0.0,1.7
1349,Steve Alford,Steve Alford,PG,28.0,0.8,0.8,0.6,0.1,2.1
1350,Nate Blackwell,Nate Blackwell,PG,10.0,0.6,1.8,0.3,0.0,3.7
1351,Rickie Winslow,Rickie Winslow,SF,7.0,1.0,0.3,0.1,0.0,1.0
1352,Nikita Wilson,Nikita Wilson,SF,15.0,0.7,0.2,0.0,0.0,1.3
1353,Andre Moore,Andre Moore,PF-SF,10.0,1.4,0.6,0.2,0.1,2.4
1354,Bob McCann,Bob McCann,SF,10.0,1.2,0.6,0.2,0.2,2.6
1355,Tony White,Tony White,PG,49.0,0.6,1.2,0.4,0.0,5.3
1356,Brian Rowsom,Brian Rowsom,PF,4.0,1.3,0.3,0.3,0.0,1.5
1357,Doug Lee,Doug Lee,SG,46.0,0.8,0.5,0.2,0.0,2.6
1358,Duane Washington,Duane Washington,SG,15.0,1.5,2.3,0.8,0.0,3.6
1359,Norris Coleman,Norris Coleman,SF,29.0,2.8,0.4,0.4,0.2,5.3
1360,Vincent Askew,Vincent Askew,SG,14.0,1.6,2.4,0.7,0.4,3.7
1361,Winston Garland,Winston Garland,PG,67.0,3.4,6.4,1.7,0.1,12.4
1362,Kannard Johnson,Kannard Johnson,SF,4.0,0.0,0.0,0.3,0.0,0.5
1363,Brad Lohaus,Brad Lohaus,PF,70.0,2.0,0.7,0.3,0.6,4.2
1364,Jamie Waller,Jamie Waller,SG,9.0,1.4,0.3,0.4,0.1,4.7
1365,Phil Zevenbergen,Phil Zevenbergen,C,8.0,1.6,0.4,0.4,0.1,3.8
1366,Donald Royal,Donald Royal,SF,66.0,2.1,0.7,0.5,0.1,5.9
1367,Winston Crite,Winston Crite,SF,29.0,2.2,0.5,0.2,0.3,3.0
1368,Darryl Johnson,Darryl Johnson,PG,11.0,0.2,0.1,0.0,0.0,1.1
1369,Brad Daugherty,Brad Daugherty,C,80.0,8.1,3.8,0.6,0.8,15.7
1370,Chris Washburn,Chris Washburn,C,35.0,2.9,0.5,0.2,0.2,3.8
1371,Chuck Person,Chuck Person,SF,82.0,8.3,3.6,1.1,0.2,18.8
1372,Kenny Walker,Kenny Walker,SF,68.0,5.0,1.1,0.7,0.7,10.4
1373,William Bedford,William Bedford,C,50.0,4.9,1.1,0.4,0.7,6.7
1374,Roy Tarpley,Roy Tarpley,PF,75.0,7.1,0.7,0.7,1.1,7.5
1375,Ron Harper,Ron Harper,SG,82.0,4.8,4.8,2.5,1.0,22.9
1376,Brad Sellers,Brad Sellers,PF,80.0,4.7,1.3,0.6,0.9,8.5
1377,Johnny Dawkins,Johnny Dawkins,PG,81.0,2.1,3.6,0.8,0.0,10.3
1378,John Salley,John Salley,C,82.0,3.6,0.7,0.5,1.5,5.3
1379,John Williams,John Williams,SF,78.0,4.7,2.4,1.7,0.4,9.2
1380,Pearl Washington,Pearl Washington,PG,72.0,1.8,4.2,1.3,0.1,8.6
1381,Walter Berry,Walter Berry,SF-PF,63.0,4.9,1.7,0.6,0.6,15.9
1382,Dell Curry,Dell Curry,SG,67.0,1.2,0.9,0.4,0.1,4.9
1383,Maurice Martin,Maurice Martin,SF,43.0,1.0,0.8,0.3,0.1,3.4
1384,Harold Pressley,Harold Pressley,SF,67.0,2.6,1.8,0.6,0.3,4.6
1385,Mark Alarie,Mark Alarie,PF,64.0,3.3,1.2,0.3,0.4,7.9
1386,Billy Thompson,Billy Thompson,SF,59.0,2.9,1.0,0.3,0.5,5.6
1387,Buck Johnson,Buck Johnson,SF,60.0,1.5,0.7,0.3,0.3,3.8
1388,Anthony Jones,Anthony Jones,SF-SG,65.0,1.6,1.1,0.6,0.3,5.0
1389,Scott Skiles,Scott Skiles,PG,13.0,2.0,3.5,0.4,0.1,3.8
1390,Mark Price,Mark Price,PG,67.0,1.7,3.0,0.6,0.1,6.9
1391,Greg Dreiling,Greg Dreiling,C,24.0,1.8,0.3,0.1,0.1,1.8
1392,Dennis Rodman,Dennis Rodman,SF,77.0,4.3,0.7,0.5,0.6,6.5
1393,Larry Krystkowiak,Larry Krystkowiak,PF,68.0,3.5,1.3,0.3,0.2,6.6
1394,Johnny Newman,Johnny Newman,SF,59.0,1.2,0.5,0.3,0.1,5.0
1395,Nate McMillan,Nate McMillan,PG,71.0,4.7,8.2,1.8,0.6,5.3
1396,Cedric Henderson,Cedric Henderson,PF,8.0,1.0,0.0,0.0,0.0,1.4
1397,Kevin Duckworth,Kevin Duckworth,C,65.0,3.4,0.4,0.3,0.3,5.4
1398,Johnny Rogers,Johnny Rogers,PF,45.0,1.7,0.6,0.2,0.2,4.2
1399,Milt Wagner,Milt Wagner,SG,40.0,0.7,1.5,0.2,0.1,3.8
1400,Rafael Addison,Rafael Addison,SF,62.0,1.7,0.7,0.4,0.1,5.8
1401,Otis Smith,Otis Smith,SG,28.0,1.2,0.8,0.0,0.0,2.8
1402,Dave Feitl,Dave Feitl,C,62.0,1.9,0.4,0.1,0.1,3.7
1403,David Wingate,David Wingate,SG,77.0,2.0,2.0,1.2,0.2,8.8
1404,Keith Smith,Keith Smith,SG,42.0,0.8,1.0,0.6,0.1,3.3
1405,Jeff Hornacek,Jeff Hornacek,SG,80.0,2.3,4.5,0.9,0.1,5.3
1406,Michael Jackson,Michael Jackson,PG,58.0,1.0,3.1,0.3,0.1,2.7
1407,Forrest McKenzie,Forrest McKenzie,SF,6.0,1.2,0.2,0.2,0.0,2.8
1408,Kevin Henderson,Kevin Henderson,PG,5.0,0.6,2.2,0.2,0.0,1.6
1409,Mike Williams,Mike Williams,PF-SF,21.0,1.1,0.1,0.1,0.3,0.7
1410,Ricky Wilson,Ricky Wilson,PG,24.0,1.1,2.9,1.0,0.1,5.2
1411,Tod Murphy,Tod Murphy,PF,1.0,2.0,2.0,1.0,0.0,5.0
1412,Dwayne Polee,Dwayne Polee,SG,1.0,0.0,0.0,1.0,0.0,2.0
1413,Kenny Gattison,Kenny Gattison,PF,77.0,3.5,0.5,0.3,0.4,5.2
1414,Bruce Douglas,Bruce Douglas,SG,8.0,1.8,2.1,1.1,0.0,1.8
1415,Dave Henderson,Dave Henderson,SG,22.0,1.6,1.5,0.5,0.2,5.7
1416,Patrick Ewing,Patrick Ewing,C,50.0,9.0,2.0,1.1,2.1,20.0
1417,Wayman Tisdale,Wayman Tisdale,PF,81.0,7.2,1.0,0.4,0.5,14.7
1418,Benoit Benjamin,Benoit Benjamin,C,79.0,7.6,1.0,0.8,2.6,11.1
1419,Xavier McDaniel,Xavier McDaniel,SF,82.0,8.0,2.4,1.2,0.5,17.1
1420,Jon Koncak,Jon Koncak,C,82.0,5.7,0.7,0.5,0.8,8.3
1421,Joe Kleine,Joe Kleine,C,80.0,4.7,0.6,0.3,0.4,5.2
1422,Chris Mullin,Chris Mullin,SG,55.0,2.1,1.9,1.3,0.4,14.0
1423,Detlef Schrempf,Detlef Schrempf,SF,64.0,3.1,1.4,0.4,0.2,6.2
1424,Charles Oakley,Charles Oakley,PF,77.0,8.6,1.7,0.9,0.4,9.6
1425,Ed Pinckney,Ed Pinckney,SF,80.0,3.9,1.1,0.9,0.5,8.5
1426,Keith Lee,Keith Lee,PF,58.0,6.1,1.2,0.5,0.6,7.4
1427,Kenny Green,Kenny Green,SF,41.0,1.8,0.2,0.1,0.2,4.9
1428,Karl Malone,Karl Malone,PF,81.0,8.9,2.9,1.3,0.5,14.9
1429,Alfredrick Hughes,Alfredrick Hughes,SG,68.0,1.7,0.9,0.4,0.1,5.2
1430,Blair Rasmussen,Blair Rasmussen,C,48.0,2.0,0.3,0.1,0.2,3.2
1431,Bill Wennington,Bill Wennington,C,56.0,2.4,0.4,0.2,0.4,3.4
1432,Uwe Blab,Uwe Blab,C,48.0,1.9,0.4,0.1,0.3,2.6
1433,Joe Dumars,Joe Dumars,SG,82.0,1.5,4.8,0.8,0.1,9.4
1434,Steve Harris,Steve Harris,SG,57.0,1.0,0.9,0.4,0.1,4.5
1435,Sam Vincent,Sam Vincent,SG,57.0,0.8,1.2,0.3,0.1,3.2
1436,Terry Catledge,Terry Catledge,PF,64.0,4.3,0.3,0.5,0.1,7.7
1437,Jerry Reynolds,Jerry Reynolds,SF,55.0,1.5,1.6,0.8,0.3,3.7
1438,A.C. Green,A.C. Green,PF,82.0,4.6,0.7,0.6,0.6,6.4
1439,Terry Porter,Terry Porter,PG,79.0,1.5,2.5,1.0,0.0,7.1
1440,Mike Smrek,Mike Smrek,C,38.0,2.9,0.5,0.2,0.6,2.8
1441,Bill Martin,Bill Martin,SF,66.0,1.5,0.8,0.3,0.1,5.0
1442,Dwayne McClain,Dwayne McClain,SF,45.0,0.7,1.5,0.8,0.1,3.5
1443,Ken Johnson,Ken Johnson,PF,64.0,3.8,0.3,0.2,0.3,4.1
1444,Mike Brittain,Mike Brittain,C,32.0,1.5,0.2,0.1,0.4,1.7
1445,Manute Bol,Manute Bol,C,80.0,6.0,0.3,0.4,5.0,3.7
1446,Nick Vanos,Nick Vanos,C,11.0,5.5,1.5,0.2,0.5,4.9
1447,Greg Stokes,Greg Stokes,PF,31.0,1.8,0.5,0.5,0.4,4.1
